,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
242,34,5,0,6,0,1,0,0.0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
243,34,4,1,4,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
244,30,3,0,6,0,0,0,0.0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
245,33,4,2,6,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
246,32,3,1,5,0,0,0,0.0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
247,36,3,1,2,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
248,36,2,1,2,0,0,1,0.0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
249,33,4,1,2,0,0,0,0.0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
250,40,3,2,5,0,0,0,0.0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
251,41,2,0,1,0,1,0,0.0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
252,51,4,0,3,0,1,0,0.0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
253,36,3,0,5,0,1,0,0.0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
254,28,4,0,6,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
255,53,4,0,2,0,1,1,0.0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
256,58,2,0,4,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
257,45,5,0,4,0,0,1,0.0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
258,43,3,0,6,0,1,0,0.0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
259,33,1,0,2,0,0,1,0.0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
260,33,1,0,2,0,0,1,0.0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
261,27,2,1,3,0,1,0,0.0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
262,42,3,0,2,0,0,0,0.0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
263,43,1,2,4,0,0,0,0.0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
264,42,1,0,6,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
265,27,2,1,3,0,0,0,0.0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
266,34,8,1,6,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
267,31,11,1,6,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
268,54,5,2,6,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
269,40,8,0,1,0,0,0,0.0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
270,52,10,0,2,0,1,0,0.0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
271,47,5,2,6,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
272,49,9,0,4,0,0,0,0.0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
273,32,1,1,2,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
274,49,9,1,2,0,1,1,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
275,50,2,0,4,0,0,0,0.0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
276,34,4,0,2,0,0,0,0.0,5,1,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
277,55,2,0,1,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
278,47,3,1,4,0,0,0,0.0,5,1,4,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
279,51,6,0,5,0,0,0,0.0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
280,47,2,0,3,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
281,56,3,0,1,0,1,0,0.0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
282,53,1,0,4,0,0,0,0.0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
283,36,2,0,4,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
284,42,2,2,4,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
285,44,2,2,3,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
286,39,9,0,4,0,1,0,0.0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,1
287,37,1,1,2,0,1,1,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
288,60,2,0,6,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
289,36,4,0,2,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
290,42,5,2,6,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
291,31,1,0,2,0,1,1,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
292,53,3,2,5,0,0,1,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
293,45,2,0,1,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
294,37,3,1,5,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
295,47,8,0,5,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
296,49,2,2,2,0,0,1,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
297,36,1,0,6,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
298,35,4,2,2,0,0,0,0.0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
299,38,1,0,6,0,0,0,0.0,5,1,4,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
300,38,4,1,2,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
301,50,2,2,2,0,0,1,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
302,59,6,0,5,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
303,43,1,0,6,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
304,42,1,0,2,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
305,40,1,0,3,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
306,46,2,0,6,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
307,57,9,2,1,0,1,1,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
308,42,1,0,6,0,1,0,0.0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
309,41,2,0,1,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
310,54,5,2,6,0,1,0,0.0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
311,27,1,1,6,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
312,36,1,0,2,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
313,58,2,0,5,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
314,40,5,0,6,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
315,34,1,1,4,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
316,33,1,2,2,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
317,56,6,0,3,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
318,42,2,0,4,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
319,43,4,0,2,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
320,54,5,1,4,0,1,0,0.0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
321,53,1,1,3,0,1,1,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
322,42,3,1,6,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
323,40,4,0,3,0,0,0,0.0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
324,54,3,0,5,0,1,1,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
325,40,9,1,5,0,0,0,0.0,5,1,4,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
326,26,1,1,6,0,1,0,0.0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
327,33,1,0,2,0,0,0,0.0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
328,35,2,0,4,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
329,36,1,0,2,0,0,0,0.0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
330,29,4,1,2,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
331,36,2,0,4,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
332,35,5,0,2,0,1,0,0.0,5,1,5,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
333,50,8,1,6,0,0,1,0.0,5,1,5,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
334,46,4,0,2,0,1,0,0.0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
335,49,7,0,2,0,1,0,0.0,5,1,4,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
336,42,3,1,5,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
337,36,2,1,2,0,1,1,0.0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
338,55,2,0,4,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
339,41,5,0,6,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
340,57,5,0,5,0,1,0,0.0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
341,32,4,1,2,0,1,0,0.0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
342,49,1,0,4,0,0,0,0.0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
343,57,1,0,6,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
344,58,2,2,1,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
345,52,3,0,2,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
346,50,4,2,5,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
347,41,2,1,4,0,1,0,0.0,5,1,4,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
348,33,7,0,6,0,1,0,0.0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
349,57,2,0,1,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
350,48,2,0,3,0,0,0,0.0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
351,55,3,0,5,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
352,38,5,0,6,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
353,38,4,0,2,0,1,0,0.0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
354,53,1,0,6,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
355,43,10,1,6,0,0,0,0.0,5,1,4,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
356,36,2,1,2,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
357,32,2,0,4,0,0,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
358,33,4,0,1,0,0,0,0.0,5,1,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
359,58,7,0,1,0,1,0,0.0,5,1,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
360,40,10,2,2,0,0,0,0.0,5,2,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
361,57,5,0,6,0,1,0,0.0,5,2,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
362,45,3,0,2,0,1,0,0.0,5,2,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
363,42,2,0,1,0,1,0,0.0,5,2,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
364,46,1,0,6,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
365,36,3,0,6,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
366,41,8,0,2,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
367,57,1,2,4,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
368,49,2,0,4,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
369,56,5,2,2,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
370,37,2,0,4,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
371,37,2,0,4,0,0,1,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
372,46,1,1,2,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
373,22,2,1,4,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
374,43,4,0,2,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
375,49,2,0,6,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
376,41,3,0,3,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
377,38,1,1,6,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
378,33,1,0,4,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
379,49,1,0,6,0,1,1,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
380,30,2,1,6,0,0,0,0.0,5,2,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
381,33,1,0,4,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
382,34,5,1,6,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
383,30,11,1,6,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
384,59,5,0,1,0,1,1,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
385,59,5,0,1,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
386,41,8,0,6,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
387,48,9,0,3,0,1,1,0.0,5,2,4,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
388,28,1,1,6,0,1,1,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,1
389,44,4,0,2,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,1
390,59,6,0,6,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
391,50,5,0,2,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
392,35,1,0,6,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
393,42,1,0,2,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
394,45,1,0,4,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
395,36,3,0,5,0,0,0,0.0,5,2,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
396,56,4,0,2,0,0,0,0.0,5,2,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
397,29,2,2,1,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
398,41,8,0,6,0,1,1,0.0,5,2,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
399,42,2,0,4,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
400,52,4,1,2,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
401,48,4,0,2,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
402,31,2,0,2,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
403,43,10,0,6,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
404,36,2,0,1,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
405,42,7,0,6,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
406,52,4,2,3,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
407,39,1,0,2,0,1,0,0.0,5,2,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
408,36,4,0,2,0,0,1,0.0,5,2,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
409,42,2,0,4,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
410,41,1,0,2,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
411,55,3,0,1,0,0,1,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
412,30,2,0,4,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
413,57,6,0,1,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
414,45,7,0,1,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
415,51,2,0,1,0,1,1,0.0,5,2,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
416,39,8,1,4,0,1,1,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
417,47,1,0,2,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
418,27,4,0,2,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
419,34,3,1,6,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
420,57,2,0,1,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
421,43,7,0,1,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
422,49,2,0,1,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
423,39,5,0,6,0,0,0,0.0,5,2,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
424,38,2,0,1,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
425,49,2,0,4,0,0,0,0.0,5,2,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
426,58,5,0,3,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
427,43,3,0,5,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
428,50,1,0,6,0,1,0,0.0,5,2,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
429,31,4,0,2,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
430,43,8,2,6,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
431,43,8,0,4,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
432,30,8,1,6,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
433,27,4,1,5,0,1,1,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
434,51,4,0,6,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
435,37,3,0,5,0,1,0,0.0,5,2,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
436,46,9,0,4,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
437,35,2,0,5,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
438,47,1,2,6,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
439,46,5,0,6,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
440,40,3,0,5,0,0,1,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
441,26,9,0,6,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
442,32,2,2,4,0,0,0,0.0,5,2,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
443,45,5,0,6,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
444,34,1,0,4,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
445,47,2,0,6,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
446,42,3,0,5,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,1
447,57,3,0,1,0,0,1,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
448,57,3,0,1,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
449,38,2,0,1,0,0,1,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
450,57,3,0,1,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
451,28,11,1,4,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
452,60,5,0,6,0,0,0,0.0,5,2,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
453,48,1,0,6,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
454,47,3,0,5,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
455,40,1,0,2,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
456,51,5,0,5,0,1,0,0.0,5,2,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
457,48,10,1,1,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
458,54,9,0,1,0,0,0,0.0,5,2,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
459,40,2,0,3,0,0,1,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
460,44,1,1,4,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
461,42,3,2,2,0,0,0,0.0,5,2,4,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
462,52,8,0,6,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
463,31,2,1,4,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
464,32,4,0,2,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
465,44,1,0,2,0,1,1,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
466,39,5,0,3,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
467,57,5,0,5,0,1,0,0.0,5,2,3,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
468,52,1,0,1,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
469,42,5,0,6,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,1
470,42,3,1,5,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
471,43,5,0,5,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
472,31,1,2,2,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
473,29,1,0,6,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
474,57,2,2,1,0,0,0,0.0,5,2,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
475,44,2,0,4,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
476,59,1,0,6,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
477,39,2,0,1,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
478,57,6,0,6,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
479,41,5,0,6,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
480,37,3,1,2,0,0,1,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
481,38,4,0,2,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
482,42,6,0,1,0,0,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
483,49,1,0,6,0,1,0,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
484,54,5,0,3,0,1,1,0.0,5,2,1,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
485,36,1,0,6,0,1,0,0.0,5,2,2,999,0,-1,1.1,93.994,-36.4,4.857,5191.0,0
